year,month,day,sentiment_index,sum,yqcfg,sscfg
2019,2,2,0.66505376,1,28,38
2019,2,3,-0.2085913,1,9,38
2019,2,4,0.56856336,1,16,38
2019,2,5,0.28456062,1,11,38
2019,2,6,-0.0156786,1,8,38
2019,2,7,0.40558446,1,12,38
2019,2,8,0.09191901,1,8,38
2019,2,9,0.18749818,1,13,38
2019,2,10,0.25729667,1,20,38
2019,2,11,0.54857400,1,36,38
2019,2,12,0.41028976,1,39,38
2019,2,13,0.19959225,1,39,38
2019,2,14,0.42770684,1,39,38
2019,2,15,0.41610843,1,38,39
2019,2,16,0.61425649,1,34,39
2019,2,17,0.66532909,1,28,39
2019,2,18,0.14662693,1,39,39
2019,2,19,0.36530637,1,40,39
2019,2,20,0.61514190,1,39,39
2019,2,21,0.44250695,1,38,39
2019,2,22,0.30232478,1,39,39
2019,2,23,0.67221292,1,31,39
2019,2,24,0.30644934,1,25,39
2019,2,25,0.12664379,1,39,39
2019,2,26,0.39432597,1,39,39
2019,2,27,0.10592407,1,38,39
2019,2,28,0.39451229,1,38,39
2019,3,1,0.47963852,1,39,39
2019,3,2,0.50251621,1,34,39
2019,3,3,0.46840917,1,28,39
2019,3,4,0.30956395,1,39,39
2019,3,5,0.23760885,1,39,39
2019,3,6,0.24972951,1,40,39
2019,3,7,0.07197989,1,40,39
2019,3,8,0.16033384,1,39,39
2019,3,9,0.62915474,1,31,39
2019,3,10,0.06735060,1,28,39
2019,3,11,0.23902059,1,40,39
2019,3,12,0.29989325,1,40,39
2019,3,13,0.28267698,1,40,39
2019,3,14,0.31898427,1,40,39
2019,3,15,0.40597510,1,40,39
2019,3,16,0.59066069,1,32,39
2019,3,17,0.32697501,1,27,39
2019,3,18,0.28289570,1,40,39
2019,3,19,0.27280755,1,40,40
2019,3,20,0.14890412,1,40,40
2019,3,21,0.27837207,1,40,40
2019,3,22,0.29275786,1,41,40
2019,3,23,0.62330215,1,34,40
2019,3,24,0.50555485,1,27,40
2019,3,25,0.29767676,1,39,40
2019,3,26,0.11005276,1,40,40
2019,3,27,0.09039087,1,41,40
2019,3,28,0.34065543,1,40,40
2019,3,29,0.31919162,1,40,40
2019,3,30,0.59655610,1,34,40
2019,3,31,0.36486293,1,29,40
2019,4,1,0.25544451,1,41,40
2019,4,2,0.24574900,1,41,40
2019,4,3,0.13698212,1,41,40
2019,4,4,0.17447846,1,41,40
2019,4,5,0.22669498,1,31,40
2019,4,6,0.55778309,1,29,40
2019,4,7,0.33727019,1,30,40
2019,4,8,0.03707249,1,41,40
2019,4,9,0.34767728,1,41,40
2019,4,10,0.1891585,1,41,40
2019,4,11,0.30288742,1,41,40
2019,4,12,0.27811582,1,41,40
2019,4,13,0.65463178,1,31,40
2019,4,14,0.47679538,1,30,40
2019,4,15,0.13618901,1,41,41
2019,4,16,0.21721579,1,40,41
2019,4,17,0.39856911,1,41,41
2019,4,18,0.38156809,1,41,41
2019,4,19,0.18558915,1,41,41
2019,4,20,0.51928979,1,35,41
2019,4,21,0.18065565,1,29,41
2019,4,22,0.09312718,1,41,41
2019,4,23,0.24587654,1,41,41
2019,4,24,0.18314074,1,42,41
2019,4,25,0.17049798,1,41,41
2019,4,26,0.23598439,1,40,41
2019,4,27,0.56162801,1,35,41
2019,4,28,0.56797951,1,31,41
2019,4,29,0.30576668,1,41,41
2019,4,30,0.31979244,1,41,41
2019,5,1,0.63926508,1,29,41
2019,5,2,0.01040888,1,21,41
2019,5,3,0.03604750,1,21,41
2019,5,4,0.49112608,1,21,41
2019,5,5,0.36652725,1,28,41
2019,5,6,0.18183113,1,41,41
2019,5,7,0.05956339,1,37,41
2019,5,8,0.23524339,1,41,41
2019,5,9,0.09633930,1,41,41
2019,5,10,0.06048351,1,41,41
2019,5,11,0.47156916,1,28,41
2019,5,12,0.06404447,1,23,41
2019,5,13,0.32534054,1,40,41
2019,5,14,0.16378664,1,41,41
2019,5,15,0.23644650,1,41,41
2019,5,16,0.25623466,1,41,41
2019,5,17,0.02724278,1,41,41
2019,5,18,0.49237631,1,26,41
2019,5,19,-0.0994820,1,25,41
2019,5,20,0.17067285,1,40,41
2019,5,21,0.23236730,1,41,41
2019,5,22,0.29738819,1,41,41
2019,5,23,0.37980725,1,41,41
2019,5,24,0.21374731,1,41,41
2019,5,25,0.45143521,1,37,41
2019,5,26,0.42109048,1,33,41
2019,5,27,0.19920126,1,40,41
2019,5,28,0.33802631,1,41,41
2019,5,29,0.22351948,1,40,41
2019,5,30,0.22769982,1,41,41
2019,5,31,0.17048228,1,41,41
2019,6,1,0.58128879,1,30,41
2019,6,2,0.35681370,1,22,41
2019,6,3,0.19035616,1,40,41
2019,6,4,0.19445289,1,41,41
2019,6,5,0.17013692,1,41,41
2019,6,6,0.10011330,1,41,41
2019,6,7,0.58883306,1,31,41
2019,6,8,0.45448098,1,21,41
2019,6,9,0.54384011,1,20,41
2019,6,10,0.31783119,1,41,41
2019,6,11,0.38030624,1,40,41
2019,6,12,0.29318163,1,40,41
2019,6,13,0.29165945,1,41,41
2019,6,14,0.15829141,1,41,41
2019,6,15,0.79900672,1,31,41
2019,6,16,0.33381527,1,21,41
2019,6,17,0.12516233,1,41,41
2019,6,18,0.24290599,1,41,41
2019,6,19,0.26588772,1,42,41
2019,6,20,0.24923833,1,41,41
2019,6,21,0.51269990,1,23,41
2019,6,22,0.70456203,1,35,41
2019,6,23,0.02682065,1,27,41
2019,6,24,0.34148215,1,41,41
2019,6,25,0.13453836,1,10,41
2019,6,26,0.38554174,1,42,41
2019,6,27,0.09500146,1,39,41
2019,6,28,0.26454112,1,41,41
2019,6,29,0.52222045,1,22,41
2019,6,30,0.51323898,1,27,41
2019,7,1,0.02330753,1,42,41
2019,7,2,0.27486359,1,41,41
2019,7,3,0.29075953,1,42,41
2019,7,4,0.40999174,1,42,41
2019,7,5,0.43589405,1,42,41
2019,7,6,0.69572229,1,35,41
2019,7,7,0.58879014,1,27,41
2019,7,8,0.45586979,1,43,41
2019,7,9,0.24641552,1,42,41
2019,7,10,0.39668831,1,42,41
2019,7,11,0.41659825,1,41,41
2019,7,12,0.42263125,1,41,41
2019,7,13,0.75960484,1,33,41
2019,7,14,0.57375364,1,26,41
2019,7,15,0.40283782,1,40,41
2019,7,16,0.51296691,1,42,41
2019,7,17,0.43133254,1,41,41
2019,7,18,0.39004674,1,41,41
2019,7,19,0.57898564,1,42,41
2019,7,20,0.74145416,1,31,41
2019,7,21,0.44970514,1,27,41
2019,7,22,0.37351506,1,42,42
2019,7,23,0.44469459,1,42,42
2019,7,24,0.45676178,1,42,42
2019,7,25,0.43324373,1,42,42
2019,7,26,0.43767840,1,40,42
2019,7,27,0.43050042,1,33,42
2019,7,28,0.39956577,1,28,42
2019,7,29,0.52068758,1,42,42
2019,7,30,0.22366328,1,42,42
2019,7,31,0.36678125,1,43,42
2019,8,1,0.39120887,1,43,42
2019,8,2,0.24062083,1,42,42
2019,8,3,0.6241754,1,31,42
2019,8,4,-0.1657496,1,22,42
2019,8,5,-0.0007874,1,41,42
2019,8,6,0.28070102,1,42,42
2019,8,7,0.34280011,1,42,42
2019,8,8,0.41364198,1,43,42
2019,8,9,0.29382833,1,44,42
2019,8,10,0.43998884,1,29,42
2019,8,11,0.29765158,1,26,42
2019,8,12,0.35322898,1,41,42
2019,8,13,0.44961883,1,43,42
2019,8,14,0.45595601,1,43,42
2019,8,15,0.45707815,1,43,42
2019,8,16,0.31274497,1,43,42
2019,8,17,0.52484979,1,31,42
2019,8,18,0.46408329,1,23,42
2019,8,19,0.26207856,1,43,42
2019,8,20,0.08045954,1,42,42
2019,8,21,0.27740723,1,43,42
2019,8,22,0.20351151,1,43,42
2019,8,23,0.22737979,1,43,42
2019,8,24,0.56232232,1,35,42
2019,8,25,0.29982841,1,25,42
2019,8,26,0.36115750,1,43,43
2019,8,27,0.23220075,1,43,43
2019,8,28,0.34509589,1,43,43
2019,8,29,0.23145818,1,43,43
2019,8,30,0.22910967,1,43,43
2019,8,31,0.58577115,1,36,43
2019,9,1,0.40288193,1,30,43
2019,9,2,0.14551024,1,42,43
2019,9,3,0.41760500,1,44,43
2019,9,4,0.21248294,1,44,43
2019,9,5,0.06582243,1,43,43
2019,9,6,0.20065216,1,43,43
2019,9,7,0.10803223,1,29,43
2019,9,8,0.43083227,1,24,43
2019,9,9,0.25138576,1,43,43
2019,9,10,0.29525260,1,44,43
2019,9,11,0.31189757,1,43,43
2019,9,12,0.33108916,1,43,43
2019,9,13,0.59268502,1,32,43
2019,9,14,0.27386248,1,23,43
2019,9,15,0.26548615,1,27,43
2019,9,16,0.25593406,1,44,43
2019,9,17,0.07331525,1,44,43
2019,9,18,0.10714678,1,43,43
2019,9,19,0.21554964,1,44,43
2019,9,20,0.17628496,1,44,43
2019,9,21,0.58942878,1,32,43
2019,9,22,0.48512912,1,31,43
2019,9,23,0.13888398,1,43,43
2019,9,24,0.19191740,1,44,43
2019,9,25,0.06667313,1,44,44
2019,9,26,0.29143296,1,44,44
2019,9,27,0.11620119,1,44,44
2019,9,28,0.57107697,1,33,44
2019,9,29,0.26063572,1,28,44
2019,9,30,0.18903253,1,43,44
2019,10,1,0.37801955,1,27,44
2019,10,2,0.23876573,1,19,44
2019,10,3,-0.0002172,1,15,44
2019,10,4,0.15436752,1,19,44
2019,10,5,0.15680306,1,18,44
2019,10,6,-0.0273071,1,11,44
2019,10,7,0.29255498,1,26,44
2019,10,8,0.06492442,1,42,44
2019,10,9,0.08585727,1,44,44
2019,10,10,0.25022403,1,44,44
2019,10,11,0.17490596,1,44,44
2019,10,12,0.62929610,1,34,44
2019,10,13,0.45478616,1,28,44
2019,10,14,0.02303740,1,43,44
2019,10,15,0.04963924,1,44,44
2019,10,16,0.00516706,1,44,44
2019,10,17,0.16186206,1,43,44
2019,10,18,0.07041597,1,44,44
2019,10,19,0.38354730,1,32,44
2019,10,20,0.06531141,1,25,44
2019,10,21,-0.0450144,1,43,44
2019,10,22,0.13305651,1,44,44
2019,10,23,0.13304236,1,44,44
2019,10,24,0.25309106,1,44,44
2019,10,25,0.16068626,1,44,44
2019,10,26,0.51638838,1,36,44
2019,10,27,0.48392489,1,30,44
2019,10,28,0.36310749,1,44,44
2019,10,29,0.12220234,1,44,44
2019,10,30,0.30374897,1,44,44
2019,10,31,0.15761700,1,44,44
2019,11,1,0.18731341,1,44,44
2019,11,2,0.41501568,1,35,44
2019,11,3,0.48145039,1,28,44
2019,11,4,0.19371818,1,42,44
2019,11,5,0.27951664,1,44,44
2019,11,6,0.18985404,1,44,44
2019,11,7,0.09447014,1,44,44
2019,11,8,0.18148766,1,44,44
2019,11,9,0.30106869,1,36,44
2019,11,10,-0.0058748,1,27,44
2019,11,11,0.16522043,1,43,44
2019,11,12,0.17217874,1,44,44
2019,11,13,0.11201550,1,44,44
2019,11,14,0.02130883,1,44,44
2019,11,15,0.10043530,1,44,44
2019,11,16,0.28886064,1,31,44
2019,11,17,0.36719864,1,23,44
2019,11,18,0.23556830,1,44,44
2019,11,19,0.30236126,1,43,44
2019,11,20,0.18387114,1,44,44
2019,11,21,0.35467053,1,44,44
2019,11,22,0.28974252,1,43,44
2019,11,23,0.64255269,1,33,44
2019,11,24,0.46998469,1,27,44
2019,11,25,0.53884392,1,44,44
2019,11,26,0.16631335,1,43,44
2019,11,27,0.30513655,1,44,44
2019,11,28,0.32021735,1,44,44
2019,11,29,0.36665346,1,44,44
2019,11,30,0.51203052,1,32,44
2019,12,1,0.19912998,1,27,44
2019,12,2,0.26495930,1,44,44
2019,12,3,0.34261158,1,44,44
2019,12,4,0.37744551,1,44,44
2019,12,5,0.42597608,1,44,44
2019,12,6,0.34367138,1,44,44
2019,12,7,0.64030328,1,32,44
2019,12,8,0.32120619,1,26,44
2019,12,9,0.34190412,1,43,44
2019,12,10,0.29665186,1,44,44
2019,12,11,0.33189372,1,44,44
2019,12,12,0.40174697,1,43,44
2019,12,13,0.18801881,1,44,44
2019,12,14,0.60789448,1,37,44
2019,12,15,0.45179046,1,27,44
2019,12,16,0.14031048,1,43,44
2019,12,17,0.32729011,1,44,44
2019,12,18,0.20863136,1,44,44
2019,12,19,0.40377730,1,44,44
2019,12,20,0.25828781,1,43,44
2019,12,21,0.75290078,1,38,44
2019,12,22,0.38788685,1,27,44
2019,12,23,0.36181844,1,43,44
2019,12,24,0.40727606,1,44,44
2019,12,25,0.37091824,1,44,44
2019,12,26,0.33474000,1,44,44
2019,12,27,0.22821083,1,44,44
2019,12,28,0.62833058,1,41,44
2019,12,29,0.42749598,1,31,44
2019,12,30,0.37065534,1,44,44
2019,12,31,0.40654419,1,44,44
2020,1,1,0.79488386,1,37,44
2020,1,2,0.34473133,1,44,44
2020,1,3,0.34255142,1,44,44
2020,1,4,0.67419668,1,38,44
2020,1,5,0.47573046,1,32,44
2020,1,6,0.29361932,1,44,44
2020,1,7,0.31554462,1,44,44
2020,1,8,0.40041560,1,44,44
2020,1,9,0.38742827,1,44,44
2020,1,10,0.28461162,1,44,44
2020,1,11,0.68160448,1,38,44
2020,1,12,0.32501283,1,32,44
2020,1,13,0.30619829,1,44,44
2020,1,14,0.45281849,1,44,44
2020,1,15,0.12874268,1,44,44
2020,1,16,0.21186408,1,44,44
2020,1,17,0.26305831,1,44,44
2020,1,18,0.82094931,1,37,44
2020,1,19,0.33705441,1,32,44
2020,1,20,0.27619536,1,43,44
2020,1,21,0.52993230,1,44,44
2020,1,22,0.24529530,1,44,44
2020,1,23,0.24540053,1,44,44
2020,1,24,0.75138039,1,38,44
2020,1,25,0.45419039,1,17,44
2020,1,26,0.16887755,1,20,44
2020,1,27,-0.0615164,1,21,44
2020,1,28,0.23219162,1,20,44
2020,1,29,0.27602629,1,22,44
2020,1,30,0.43488695,1,34,44
2020,1,31,0.25352693,1,24,44
2020,2,1,0.18842036,1,25,44
2020,2,2,0.35373105,1,34,44
2020,2,3,0.15582506,1,44,44
2020,2,4,0.44793040,1,44,44
2020,2,5,0.36286063,1,44,44
2020,2,6,0.39889498,1,44,44
2020,2,7,0.30356195,1,44,44
2020,2,8,0.66539555,1,40,44
2020,2,9,0.23337647,1,30,44
2020,2,10,0.36555779,1,43,44
2020,2,11,0.33573877,1,44,44
2020,2,12,0.33090138,1,44,44
2020,2,13,0.09691167,1,44,44
2020,2,14,-0.0526347,1,44,44
2020,2,15,0.39085217,1,41,44
2020,2,16,0.47275670,1,35,44
2020,2,17,0.20252221,1,43,44
2020,2,18,0.4245797,1,44,44
2020,2,19,0.19343684,1,44,44
2020,2,20,0.18750661,1,44,44
2020,2,21,0.16720549,1,44,44
2020,2,22,0.71758108,1,43,44
2020,2,23,0.38371688,1,36,44
2020,2,24,0.04582645,1,43,44
2020,2,25,0.17990262,1,44,44
2020,2,26,0.09605018,1,44,44
2020,2,27,0.12514917,1,44,44
2020,2,28,0.21519546,1,44,44
2020,2,29,0.54939702,1,40,44
2020,3,1,0.16415762,1,35,44
2020,3,2,0.13686902,1,44,44
2020,3,3,0.19490217,1,44,44
2020,3,4,0.17679345,1,44,44
2020,3,5,0.06548120,1,44,44
2020,3,6,0.26610381,1,44,44
2020,3,7,0.58924989,1,40,44
2020,3,8,0.34393401,1,30,44
2020,3,9,-0.0757626,1,44,44
2020,3,10,0.23566526,1,44,44
2020,3,11,0.05416425,1,44,44
2020,3,12,0.12814878,1,44,44
2020,3,13,0.23317910,1,44,44
2020,3,14,0.33277490,1,41,44
2020,3,15,0.27904070,1,32,44
2020,3,16,-0.1256301,1,43,44
2020,3,17,0.09349239,1,44,44
2020,3,18,0.00147813,1,44,44
2020,3,19,0.12351725,1,44,44
2020,3,20,0.06211407,1,44,44
2020,3,21,0.47832078,1,39,44
2020,3,22,0.27432457,1,31,44
2020,3,23,-0.0636520,1,43,44
2020,3,24,0.07554877,1,44,44
2020,3,25,0.25844448,1,44,44
2020,3,26,0.21158555,1,44,44
2020,3,27,0.10514775,1,44,44
2020,3,28,0.22912017,1,40,44
2020,3,29,0.12630173,1,33,44
2020,3,30,0.01706607,1,43,44
2020,3,31,0.27825266,1,44,44
2020,4,1,0.04839346,1,44,44
2020,4,2,0.30614044,1,44,44
2020,4,3,0.29858543,1,44,44
2020,4,4,0.70965514,1,40,44
2020,4,5,0.38868765,1,23,44
2020,4,6,0.27548606,1,35,44
2020,4,7,0.09638728,1,41,44
2020,4,8,0.17053623,1,44,44
2020,4,9,0.01453278,1,44,44
2020,4,10,0.09290755,1,44,44
2020,4,11,0.30227157,1,39,44
2020,4,12,0.17384934,1,31,44
2020,4,13,0.08206689,1,42,44
2020,4,14,0.28193875,1,44,44
2020,4,15,0.27727284,1,44,44
2020,4,16,0.25468195,1,44,44
2020,4,17,0.12929078,1,44,44
2020,4,18,0.74283253,1,37,44
2020,4,19,0.35740293,1,33,44
2020,4,20,-0.0201170,1,44,44
2020,4,21,0.14935476,1,44,44
2020,4,22,0.10748506,1,44,44
2020,4,23,0.34651860,1,44,44
2020,4,24,0.30174898,1,44,44
2020,4,25,0.60380093,1,42,44
2020,4,26,0.47683903,1,31,44
2020,4,27,0.31715097,1,43,44
2020,4,28,0.49759678,1,44,44
2020,4,29,0.24990720,1,44,44
2020,4,30,0.32142335,1,44,44
2020,5,1,0.44680124,1,39,44
2020,5,2,0.36180738,1,19,44
2020,5,3,0.08983376,1,26,44
2020,5,4,-0.0981856,1,25,44
2020,5,5,0.44557405,1,30,44
2020,5,6,0.04631999,1,43,44
2020,5,7,0.18676229,1,44,44
2020,5,8,0.23238828,1,44,44
2020,5,9,0.45222141,1,38,44
2020,5,10,0.46468887,1,30,44
2020,5,11,0.22253536,1,44,44
2020,5,12,0.39964531,1,44,44
2020,5,13,0.27216592,1,44,44
2020,5,14,0.16912532,1,44,44
2020,5,15,0.36089914,1,44,44
2020,5,16,0.64883185,1,41,44
2020,5,17,0.50696350,1,35,44
2020,5,18,0.22528294,1,44,44
2020,5,19,0.29684004,1,44,44
2020,5,20,0.30095077,1,44,44
2020,5,21,0.24070911,1,45,44
2020,5,22,0.23945047,1,45,44
2020,5,23,0.20697547,1,34,44
2020,5,24,0.15204009,1,28,44
2020,5,25,0.32291049,1,44,44
2020,5,26,0.31271235,1,45,44
2020,5,27,0.13485275,1,45,44
2020,5,28,0.31551418,1,45,44
2020,5,29,0.24138129,1,45,44
2020,5,30,0.63730835,1,36,44
2020,5,31,0.29690582,1,36,44
2020,6,1,0.31215951,1,45,44
2020,6,2,0.42398844,1,45,44
2020,6,3,0.27819652,1,45,44
2020,6,4,0.32251480,1,44,44
2020,6,5,0.25292595,1,45,44
2020,6,6,0.44174465,1,34,44
2020,6,7,0.37539131,1,25,44
2020,6,8,0.18433302,1,45,44
2020,6,9,0.22923476,1,43,44
2020,6,10,0.35151235,1,45,45
2020,6,11,0.3298545,1,45,45
2020,6,12,0.14078337,1,44,45
2020,6,13,0.40598009,1,32,45
2020,6,14,0.40410429,1,30,45
2020,6,15,0.00427495,1,43,45
2020,6,16,0.37083436,1,45,45
2020,6,17,0.19447013,1,45,45
2020,6,18,0.38268153,1,45,45
2020,6,19,0.37281718,1,45,45
2020,6,20,0.57214972,1,39,45
2020,6,21,0.36137038,1,37,45
2020,6,22,0.21397374,1,43,45
2020,6,23,0.33405782,1,45,45
2020,6,24,0.41459767,1,45,45
2020,6,25,0.39550655,1,34,45
2020,6,26,0.28001228,1,31,45
2020,6,27,0.31438322,1,30,45
2020,6,28,0.26844285,1,36,45
2020,6,29,0.33178720,1,42,45
2020,6,30,0.33077383,1,45,45
2020,7,1,0.25091493,1,45,45
2020,7,2,0.27067306,1,45,45
2020,7,3,0.35194751,1,45,45
2020,7,4,0.52004086,1,39,45
2020,7,5,0.36217018,1,30,45
2020,7,6,0.31774766,1,45,45
2020,7,7,0.25684957,1,45,45
2020,7,8,0.27095175,1,45,45
2020,7,9,0.31130042,1,45,45
2020,7,10,0.35630310,1,44,45
2020,7,11,0.62799272,1,42,45
2020,7,12,0.50561887,1,33,45
2020,7,13,0.27778764,1,44,45
2020,7,14,0.21056547,1,45,45
2020,7,15,0.26639320,1,45,45
2020,7,16,0.13308927,1,45,45
2020,7,17,0.24325509,1,45,45
2020,7,18,0.58986185,1,39,45
2020,7,19,0.32454506,1,32,45
2020,7,20,0.21366835,1,45,45
2020,7,21,0.33511872,1,45,45
2020,7,22,0.10877864,1,45,45
2020,7,23,0.34314170,1,45,45
2020,7,24,0.18351415,1,45,45
2020,7,25,0.32774387,1,33,45
2020,7,26,0.52514771,1,31,45
2020,7,27,0.07580401,1,44,45
2020,7,28,0.22885745,1,45,45
2020,7,29,0.24968621,1,45,45
2020,7,30,0.27468080,1,44,45
2020,7,31,0.23791017,1,45,45
2020,8,1,0.54580179,1,37,45
2020,8,2,0.61028802,1,30,45
2020,8,3,0.12731588,1,45,45
2020,8,4,0.13296985,1,45,45
2020,8,5,0.26704138,1,45,45
2020,8,6,0.13671229,1,45,45
2020,8,7,0.14344471,1,44,45
2020,8,8,0.48671272,1,39,45
2020,8,9,0.13146761,1,35,45
2020,8,10,0.11983590,1,44,45
2020,8,11,0.17682292,1,45,45
2020,8,12,0.06911320,1,45,45
2020,8,13,0.10807129,1,45,45
2020,8,14,0.32959484,1,45,45
2020,8,15,0.73464822,1,36,45
2020,8,16,0.35333032,1,34,45
2020,8,17,-0.0222232,1,45,45
2020,8,18,0.18480353,1,45,45
2020,8,19,-0.0177047,1,44,45
2020,8,20,0.07914935,1,46,45
2020,8,21,0.20856831,1,45,45
2020,8,22,0.47366220,1,38,45
2020,8,23,0.52329422,1,36,45
2020,8,24,0.27767822,1,44,45
2020,8,25,0.20388981,1,46,45
2020,8,26,0.23733317,1,46,45
2020,8,27,0.31296265,1,46,45
2020,8,28,0.29594936,1,46,45
2020,8,29,0.65513532,1,41,45
2020,8,30,0.45422358,1,34,45
2020,8,31,0.15758872,1,45,45
2020,9,1,0.31817229,1,46,45
2020,9,2,0.35136811,1,46,45
2020,9,3,0.39006793,1,44,45
2020,9,4,0.08822399,1,46,46
2020,9,5,0.43673797,1,36,46
2020,9,6,0.33359657,1,31,46
2020,9,7,0.04291607,1,43,46
2020,9,8,0.07838559,1,46,46
2020,9,9,0.20074763,1,46,46
2020,9,10,0.23972186,1,46,46
2020,9,11,0.28748649,1,46,46
2020,9,12,0.55085716,1,36,46
2020,9,13,0.61834280,1,33,46
2020,9,14,0.28970082,1,44,46
2020,9,15,0.40637789,1,46,46
2020,9,16,0.19661721,1,46,46
2020,9,17,0.31915805,1,46,46
2020,9,18,0.08655294,1,46,46
2020,9,19,0.40580839,1,41,46
2020,9,20,0.45549701,1,27,46
2020,9,21,0.00111135,1,46,46
2020,9,22,0.15396695,1,46,46
2020,9,23,0.23630654,1,46,46
2020,9,24,-0.0322812,1,46,46
2020,9,25,0.18851552,1,45,46
2020,9,26,0.57092295,1,39,46
2020,9,27,0.31877924,1,31,46
2020,9,28,0.25835590,1,46,46
2020,9,29,0.26803769,1,46,46
2020,9,30,0.39590398,1,46,46
2020,10,1,0.64370518,1,38,46
2020,10,2,0.20711003,1,26,46
2020,10,3,0.26886529,1,18,46
2020,10,4,0.21410901,1,20,46
2020,10,5,0.15011380,1,21,46
2020,10,6,0.4019185,1,20,46
2020,10,7,0.12595943,1,27,46
2020,10,8,0.39961383,1,36,46
2020,10,9,0.26546030,1,46,46
2020,10,10,0.40914377,1,40,46
2020,10,11,0.51404399,1,38,46
2020,10,12,0.36674783,1,46,46
2020,10,13,0.50639863,1,46,46
2020,10,14,0.26722906,1,46,46
2020,10,15,0.24646664,1,46,46
2020,10,16,0.16209332,1,46,46
2020,10,17,0.46035996,1,40,46
2020,10,18,0.45160685,1,27,46
2020,10,19,0.09400948,1,46,46
2020,10,20,0.38473170,1,46,46
2020,10,21,0.18612246,1,46,46
2020,10,22,0.26434592,1,46,46
2020,10,23,-0.0041704,1,46,46
2020,10,24,0.31504768,1,36,46
2020,10,25,-0.0310771,1,32,46
2020,10,26,0.31938663,1,46,46
2020,10,27,0.28372833,1,46,46
2020,10,28,0.32888585,1,46,46
2020,10,29,0.28018354,1,46,46
2020,10,30,0.33474625,1,46,46
2020,10,31,0.62610074,1,38,46
2020,11,1,0.33007305,1,31,46
2020,11,2,0.31816051,1,46,46
2020,11,3,0.185189,1,46,46
2020,11,4,0.06148030,1,46,46
2020,11,5,0.30029795,1,46,46
2020,11,6,0.17750979,1,46,46
2020,11,7,0.60203624,1,37,46
2020,11,8,0.53194168,1,43,46
2020,11,9,0.11018302,1,46,46
2020,11,10,0.24863208,1,46,46
2020,11,11,0.18579065,1,46,46
2020,11,12,0.19576623,1,46,46
2020,11,13,0.21034850,1,46,46
2020,11,14,0.45530756,1,41,46
2020,11,15,0.29207713,1,42,46
2020,11,16,0.13615310,1,45,46
2020,11,17,-0.0142261,1,46,46
2020,11,18,0.09300635,1,46,46
2020,11,19,0.27927462,1,46,46
2020,11,20,0.33244518,1,46,46
2020,11,21,0.59077158,1,40,46
2020,11,22,0.40112217,1,45,46
2020,11,23,0.19946944,1,46,46
2020,11,24,0.21161392,1,46,46
2020,11,25,0.20890592,1,46,46
2020,11,26,0.22233310,1,46,46
2020,11,27,0.18174902,1,46,46
2020,11,28,0.59414031,1,37,46
2020,11,29,0.5272757,1,44,46
2020,11,30,0.09487910,1,46,46
2020,12,1,0.25461209,1,46,46
2020,12,2,0.06685736,1,46,46
2020,12,3,0.16842844,1,47,46
2020,12,4,0.14437798,1,46,46
2020,12,5,0.50772558,1,44,46
2020,12,6,0.3181999,1,43,46
2020,12,7,0.27879440,1,47,46
2020,12,8,0.30712495,1,47,46
2020,12,9,0.30642475,1,47,46
2020,12,10,0.27298386,1,47,46
2020,12,11,0.28051595,1,47,46
2020,12,12,0.67976130,1,40,46
2020,12,13,0.54412526,1,46,46
2020,12,14,0.19535221,1,47,46
2020,12,15,0.39866843,1,47,46
2020,12,16,0.35481000,1,47,46
2020,12,17,0.38956362,1,47,46
2020,12,18,0.39691874,1,47,46
2020,12,19,0.48562800,1,42,46
2020,12,20,0.63136057,1,46,46
2020,12,21,0.29930722,1,47,46
2020,12,22,0.23209229,1,47,46
2020,12,23,0.27242364,1,47,47
2020,12,24,0.19237622,1,47,47
2020,12,25,0.33177504,1,47,47
2020,12,26,0.66246434,1,41,47
2020,12,27,0.29321077,1,46,47
2020,12,28,0.24745066,1,47,47
2020,12,29,0.0743993,1,47,47
2020,12,30,0.27973875,1,47,47
2020,12,31,0.32890101,1,47,47
2021,1,1,0.64765531,1,47,47
2021,1,2,0.45609219,1,33,47
2021,1,3,0.47494329,1,47,47
2021,1,4,0.32797201,1,48,47
2021,1,5,0.24202747,1,48,47
2021,1,6,0.38936736,1,48,47
2021,1,7,0.34912036,1,48,47
2021,1,8,0.22500776,1,48,47
2021,1,9,0.55767423,1,46,47
2021,1,10,0.41856267,1,48,47
2021,1,11,0.09716562,1,48,47
2021,1,12,0.25400372,1,48,47
2021,1,13,0.14408361,1,48,47
2021,1,14,0.10981511,1,48,47
2021,1,15,0.21830494,1,48,47
2021,1,16,0.47920504,1,46,47
2021,1,17,0.41642952,1,47,47
2021,1,18,0.21565522,1,48,47
2021,1,19,0.10680169,1,48,48
2021,1,20,0.28445957,1,48,48
2021,1,21,0.28712260,1,48,48
2021,1,22,0.29026813,1,48,48
2021,1,23,0.57514469,1,44,48
2021,1,24,0.44580787,1,48,48
2021,1,25,0.11981665,1,48,48
2021,1,26,0.17753988,1,48,48
2021,1,27,0.30062596,1,48,48
2021,1,28,0.17412278,1,48,48
2021,1,29,0.07585444,1,48,48
2021,1,30,0.52033149,1,45,48
2021,1,31,0.42813269,1,47,48
2021,2,1,0.15164760,1,48,48
2021,2,2,0.28727848,1,48,48
2021,2,3,0.15601897,1,48,48
2021,2,4,0.24318496,1,48,48
